Lap_Time,Driver,Track_Name,Vehicle_Name
76.06,Nicolas Gourdol,Circuit De Nevers Magny-Cours Club,Ferrari 488 Pista
83.65,unknown,Circuit De Nevers Magny-Cours Club,Ferrari California GT
102.05,unknown,Circuit De Nevers Magny-Cours Club,Fiat Panda 1.4 (Mk II)
90.32,unknown,Circuit De Nevers Magny-Cours Club,Ford Fiesta ST
93.98,unknown,Circuit De Nevers Magny-Cours Club,Ford Fiesta ST
89.07,unknown,Circuit De Nevers Magny-Cours Club,Ford Fiesta ST (Mk VII)
84.58,unknown,Circuit De Nevers Magny-Cours Club,Ford Focus RS
88.06,unknown,Circuit De Nevers Magny-Cours Club,Ford Focus RS
92.78,unknown,Circuit De Nevers Magny-Cours Club,Ford Focus ST
87.1,Romain Monti,Circuit De Nevers Magny-Cours Club,Ford Focus ST (Mk IV)
86.22,unknown,Circuit De Nevers Magny-Cours Club,Ford Mustang Boss 302
84.63,unknown,Circuit De Nevers Magny-Cours Club,Ford Mustang Bullitt
88.03,unknown,Circuit De Nevers Magny-Cours Club,Ford Mustang GT 5.0 (426 PS)
81.64,unknown,Circuit De Nevers Magny-Cours Club,Ford Shelby Mustang GT350R
99.62,unknown,Circuit De Nevers Magny-Cours Club,Ford SportKa
82.16,unknown,Circuit De Nevers Magny-Cours Club,Gallardo LP 570-4 Superleggera
85.96,unknown,Circuit De Nevers Magny-Cours Club,Ginetta G40 R
84.54,unknown,Circuit De Nevers Magny-Cours Club,GranTurismo MC Stradale
89.48,unknown,Circuit De Nevers Magny-Cours Club,Grand Cherokee SRT Trackhawk
92.25,unknown,Circuit De Nevers Magny-Cours Club,Grande Punto Abarth EsseEsse
85.7,unknown,Circuit De Nevers Magny-Cours Club,Honda Civic Type R (FK2)
85.39,unknown,Circuit De Nevers Magny-Cours Club,Honda Civic Type R (FK8)
92.9,unknown,Circuit De Nevers Magny-Cours Club,Honda Civic Type-R (FN2)
89.15,unknown,Circuit De Nevers Magny-Cours Club,Honda S2000 (AP1)
77.17,unknown,Circuit De Nevers Magny-Cours Club,Huracán Performante
89.9,unknown,Circuit De Nevers Magny-Cours Club,Hyundai Genesis Coupe 3.8
87.91,unknown,Circuit De Nevers Magny-Cours Club,Hyundai i20 N (BC3)
82.02,unknown,Circuit De Nevers Magny-Cours Club,Jaguar F-Type R (facelift)
84.84,unknown,Circuit De Nevers Magny-Cours Club,Jaguar F-Type R Coupe
86.38,unknown,Circuit De Nevers Magny-Cours Club,Jaguar XKR (510 PS)
81.2,unknown,Circuit De Nevers Magny-Cours Club,KTM X-Bow
79.51,unknown,Circuit De Nevers Magny-Cours Club,KTM X-Bow R
79.4,unknown,Circuit De Nevers Magny-Cours Club,Lamborghini Aventador LP700-4
77.17,Romain Monti,Circuit De Nevers Magny-Cours Club,Lamborghini Aventador SVJ
76.69,Romain Monti,Circuit De Nevers Magny-Cours Club,Lamborghini Huracán Evo
76.89,unknown,Circuit De Nevers Magny-Cours Club,Lamborghini Huracán STO
83.26,Nicolas Gourdol,Circuit De Nevers Magny-Cours Club,Lamborghini Urus
83.26,unknown,Circuit De Nevers Magny-Cours Club,Lamborghini Urus
88.1,unknown,Circuit De Nevers Magny-Cours Club,Lexus IS F
80.64,unknown,Circuit De Nevers Magny-Cours Club,Lexus LFA
85.04,unknown,Circuit De Nevers Magny-Cours Club,Lexus RC F
83.6,unknown,Circuit De Nevers Magny-Cours Club,Lotus 2-Eleven
83.7,Florent Potier,Circuit De Nevers Magny-Cours Club,Lotus Elise 135R
86.11,unknown,Circuit De Nevers Magny-Cours Club,Lotus Elise S
85.4,unknown,Circuit De Nevers Magny-Cours Club,Lotus Evora
81.68,unknown,Circuit De Nevers Magny-Cours Club,Lotus Exige Cup 430 (Mk III)
83.22,unknown,Circuit De Nevers Magny-Cours Club,Lotus Exige S (V6)
92.44,unknown,Circuit De Nevers Magny-Cours Club,Mazda 3 MPS
90.3,unknown,Circuit De Nevers Magny-Cours Club,Mazda 3 MPS (Mk II)
93.25,unknown,Circuit De Nevers Magny-Cours Club,Mazda MX-5 2.0 (Mk III)
79.32,unknown,Circuit De Nevers Magny-Cours Club,McLaren 570S
77.84,unknown,Circuit De Nevers Magny-Cours Club,McLaren 600LT
77.6,unknown,Circuit De Nevers Magny-Cours Club,McLaren 620R
77.48,unknown,Circuit De Nevers Magny-Cours Club,McLaren 675LT
76.8,unknown,Circuit De Nevers Magny-Cours Club,McLaren 720S
76.51,Nicolas Gourdol,Circuit De Nevers Magny-Cours Club,McLaren 765LT Spider
79.51,unknown,Circuit De Nevers Magny-Cours Club,McLaren MP4-12C (625 PS)
79.8,unknown,Circuit De Nevers Magny-Cours Club,McLaren MP4-12C Spider
74.93,unknown,Circuit De Nevers Magny-Cours Club,McLaren Senna (P15)
88.65,Sebastiem Ogier,Circuit De Nevers Magny-Cours Club,Megane Sport F1-Team R26
87.26,unknown,Circuit De Nevers Magny-Cours Club,Mercedes - AMG A35 4Matic
85.0,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz A 45 AMG
85.62,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz A 45 AMG
82.8,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz AMG GT
80.49,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz AMG GT 63 S
78.92,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz AMG GT R
81.79,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz AMG GT S
85.4,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz C 63 AMG S
87.7,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz C63 AMG Coupe
85.9,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz E 63 AMG
81.23,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz SL 63 AMG (2022)
83.5,unknown,Circuit De Nevers Magny-Cours Club,Mercedes-Benz SLS AMG
93.23,unknown,Circuit De Nevers Magny-Cours Club,Mini Cooper S (Mk II)
91.75,unknown,Circuit De Nevers Magny-Cours Club,Mini Cooper S Works GP Kit
91.01,unknown,Circuit De Nevers Magny-Cours Club,Mini John Cooper Works
87.99,unknown,Circuit De Nevers Magny-Cours Club,Mitsubishi Lancer EVO IX
87.81,unknown,Circuit De Nevers Magny-Cours Club,Mitsubishi Lancer Evo X GSR
88.88,unknown,Circuit De Nevers Magny-Cours Club,Mitsubishi Lancer Evo X MR
90.19,unknown,Circuit De Nevers Magny-Cours Club,Nissan 350Z (313 PS)
87.04,unknown,Circuit De Nevers Magny-Cours Club,Nissan 370Z
81.05,unknown,Circuit De Nevers Magny-Cours Club,Nissan GT-R (R35 530 PS)
80.55,unknown,Circuit De Nevers Magny-Cours Club,Nissan GT-R (R35 550 PS)
79.45,unknown,Circuit De Nevers Magny-Cours Club,Nissan GT-R (R35 570PS)
81.75,unknown,Circuit De Nevers Magny-Cours Club,Nissan GT-R (R35)
80.61,unknown,Circuit De Nevers Magny-Cours Club,Nissan GT-R Nismo (R35)
93.59,unknown,Circuit De Nevers Magny-Cours Club,Opel Astra GTC 2.0T
91.06,Sebastiem Ogier,Circuit De Nevers Magny-Cours Club,Opel Astra OPC
87.7,unknown,Circuit De Nevers Magny-Cours Club,Opel Astra OPC 2012
94.74,unknown,Circuit De Nevers Magny-Cours Club,Opel Corsa OPC (D)
82.78,unknown,Circuit De Nevers Magny-Cours Club,Panamera Turbo S E-Hybrid
93.38,unknown,Circuit De Nevers Magny-Cours Club,Peugeot 207 RC
87.3,unknown,Circuit De Nevers Magny-Cours Club,Peugeot 208 GTI (200 PS)
87.1,unknown,Circuit De Nevers Magny-Cours Club,Peugeot 308 GTi 270 (T9)
91.0,unknown,Circuit De Nevers Magny-Cours Club,Peugeot RCZ GT THP200
86.6,unknown,Circuit De Nevers Magny-Cours Club,Peugeot RCZ R
81.58,unknown,Circuit De Nevers Magny-Cours Club,Porsche 718 Boxster GTS
82.52,unknown,Circuit De Nevers Magny-Cours Club,Porsche 718 Boxster S
80.11,Romain Monti,Circuit De Nevers Magny-Cours Club,Porsche 718 Cayman GT4
79.13,unknown,Circuit De Nevers Magny-Cours Club,Porsche 718 Cayman GT4 RS
81.7,unknown,Circuit De Nevers Magny-Cours Club,Porsche 718 Cayman S
81.61,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera 4 GTS
80.52,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera 4S
85.94,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera 4S
84.18,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera Cabriolet
80.42,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera GTS
81.61,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera GTS
85.52,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera GTS (997)
84.57,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera S
82.98,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera S (991)
80.36,Nicolas Gourdol,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera S (992)
80.36,Romain Monti,Circuit De Nevers Magny-Cours Club,Porsche 911 Carrera S (992)
75.91,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT2 RS (991)
78.85,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 
82.2,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 
78.95,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 (991)
77.18,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 (992)
77.68,Nicolas Gourdol,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 RS
81.78,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 RS
79.22,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 RS (991)
80.3,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 RS 4.0 (997)
78.73,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 GT3 Touring (992)
79.1,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 R (991)
82.9,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Turbo S
80.7,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Turbo S (991)
78.31,unknown,Circuit De Nevers Magny-Cours Club,Porsche 911 Turbo S (992)
85.11,unknown,Circuit De Nevers Magny-Cours Club,Porsche Boxster S (981)
84.55,unknown,Circuit De Nevers Magny-Cours Club,Porsche Boxster Spyder
86.4,unknown,Circuit De Nevers Magny-Cours Club,Porsche Cayman (981)
80.28,unknown,Circuit De Nevers Magny-Cours Club,Porsche Cayman GT4 (981)
84.21,unknown,Circuit De Nevers Magny-Cours Club,Porsche Cayman GTS (981)
88.35,unknown,Circuit De Nevers Magny-Cours Club,Porsche Cayman S (987)
85.8,unknown,Circuit De Nevers Magny-Cours Club,Porsche Cayman S Sport (987)
84.78,unknown,Circuit De Nevers Magny-Cours Club,Porsche Panamera Turbo
84.55,unknown,Circuit De Nevers Magny-Cours Club,Porsche Panamera Turbo S
81.28,unknown,Circuit De Nevers Magny-Cours Club,Porsche Taycan Turbo S
75.62,unknown,Circuit De Nevers Magny-Cours Club,Radical RXC Turbo 500
73.81,unknown,Circuit De Nevers Magny-Cours Club,Radical SR3 RS
76.4,unknown,Circuit De Nevers Magny-Cours Club,Radical SR3 SL
92.74,unknown,Circuit De Nevers Magny-Cours Club,Renault Clio 172 (Mk I)
93.36,unknown,Circuit De Nevers Magny-Cours Club,Renault Clio III Sport
91.32,unknown,Circuit De Nevers Magny-Cours Club,Renault Clio RS 200 EDC
89.0,unknown,Circuit De Nevers Magny-Cours Club,Renault Clio RS 220 Trophy
95.38,unknown,Circuit De Nevers Magny-Cours Club,Renault Clio Williams
94.53,unknown,Circuit De Nevers Magny-Cours Club,Renault Laguna Coupe GT 3.5 V6
87.34,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane R26.R
87.3,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane RS 
87.87,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane RS (Mk III)
87.3,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane RS 265 Trophy
92.47,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane RS Sport
85.6,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane RS Trophy
82.84,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane RS Trophy R
96.01,unknown,Circuit De Nevers Magny-Cours Club,Renault Megane Sport 2.0 dCi
100.8,unknown,Circuit De Nevers Magny-Cours Club,Renault Twingo GT (Mk II)
93.86,unknown,Circuit De Nevers Magny-Cours Club,Renault Twingo RS (Mk II)
91.53,unknown,Circuit De Nevers Magny-Cours Club,Renault Twingo RS Cup (Mk II)
90.76,Sebastiem Ogier,Circuit De Nevers Magny-Cours Club,Seat Leon Cupra
85.1,unknown,Circuit De Nevers Magny-Cours Club,Seat Leon Cupra 280 (Mk III)
88.49,unknown,Circuit De Nevers Magny-Cours Club,Seat Leon Cupra R
87.01,unknown,Circuit De Nevers Magny-Cours Club,Shelby GT500
90.3,unknown,Circuit De Nevers Magny-Cours Club,Skoda Octavia RS (5E)
91.6,unknown,Circuit De Nevers Magny-Cours Club,Subaru BRZ
94.4,unknown,Circuit De Nevers Magny-Cours Club,Subaru Impreza WRX
88.04,unknown,Circuit De Nevers Magny-Cours Club,Subaru Impreza WRX STI (2.5)
87.4,unknown,Circuit De Nevers Magny-Cours Club,Subaru WRX STI sedan
95.59,unknown,Circuit De Nevers Magny-Cours Club,Suzuki Swift Sport
89.23,unknown,Circuit De Nevers Magny-Cours Club,Toyota GR 86 (Mk II)
85.98,unknown,Circuit De Nevers Magny-Cours Club,Toyota GR Yaris (Mk IV)
82.96,unknown,Circuit De Nevers Magny-Cours Club,Toyota Supra (Mk V 340 PS)
93.81,unknown,Circuit De Nevers Magny-Cours Club,VW Golf GTI (Mk V)
92.74,unknown,Circuit De Nevers Magny-Cours Club,VW Golf GTI (Mk VI)
89.4,unknown,Circuit De Nevers Magny-Cours Club,VW Golf GTI (Mk VII 230 PS)
88.11,unknown,Circuit De Nevers Magny-Cours Club,VW Golf GTI (Mk VIII)
87.2,unknown,Circuit De Nevers Magny-Cours Club,VW Golf GTI Clubsport
86.48,unknown,Circuit De Nevers Magny-Cours Club,VW Golf GTI Clubsport (Mk VII)
89.18,Sebastiem Ogier,Circuit De Nevers Magny-Cours Club,VW Golf GTI Edition 30 (Mk V)
87.13,unknown,Circuit De Nevers Magny-Cours Club,VW Golf R (Mk VIII)
84.65,unknown,Circuit De Nevers Magny-Cours Club,VW Golf R 20 Years
92.08,unknown,Circuit De Nevers Magny-Cours Club,VW Polo GTI (Mk VI facelift)
90.63,unknown,Circuit De Nevers Magny-Cours Club,VW Scirocco 2.0 TSI (Mk III)
88.4,unknown,Circuit De Nevers Magny-Cours Club,VW Scirocco R (Mk III)
84.44,unknown,Circuit De Nevers Magny-Cours Club,Venturi 400 GT
94.43,Sebastiem Ogier,Circuit De Nevers Magny-Cours Club,Volvo C30 T5
117.43,unknown,Circuit De Nevers Magny-Cours Gp,Alpine A110 S (Mk II 300 PS)
113.1,unknown,Circuit De Nevers Magny-Cours Gp,Audi R8 V10 Plus (Mk II)
117.59,unknown,Circuit De Nevers Magny-Cours Gp,Audi RS 3 Sportback (8Y)
125.1,unknown,Circuit De Nevers Magny-Cours Gp,Audi RS3 Sportback (8V)
119.97,Romain Monti,Circuit De Nevers Magny-Cours Gp,Audi RS5 Sportback (9TA)
123.2,Romain Monti,Circuit De Nevers Magny-Cours Gp,BMW M2 (F87)
119.78,Romain Monti,Circuit De Nevers Magny-Cours Gp,BMW M2 Competition (F87)
119.8,Romain Monti,Circuit De Nevers Magny-Cours Gp,BMW M3 Competition (F80)
111.86,unknown,Circuit De Nevers Magny-Cours Gp,BMW M4 CSL
118.39,Romain Monti,Circuit De Nevers Magny-Cours Gp,BMW M5 (F90)
119.9,Romain Monti,Circuit De Nevers Magny-Cours Gp,Cadillac CTS-V (Mk III)
123.8,unknown,Circuit De Nevers Magny-Cours Gp,Caterham Seven 340R
122.5,Romain Monti,Circuit De Nevers Magny-Cours Gp,Chevrolet Camaro SS (Mk VI)
111.3,Romain Monti,Circuit De Nevers Magny-Cours Gp,Chevrolet Corvette Z06 (C7)
107.36,Romain Monti,Circuit De Nevers Magny-Cours Gp,Dallara  Stradale Spider
104.9,Romain Monti,Circuit De Nevers Magny-Cours Gp,Ferrari 488 Pista
127.7,Romain Monti,Circuit De Nevers Magny-Cours Gp,Ford Focus RS
127.28,Romain Monti,Circuit De Nevers Magny-Cours Gp,Ford Focus ST (Mk IV)
125.5,unknown,Circuit De Nevers Magny-Cours Gp,Ford Mustang GT 5.0 (426 PS)
126.44,unknown,Circuit De Nevers Magny-Cours Gp,Honda Civic Type R (FK2)
107.52,Romain Monti,Circuit De Nevers Magny-Cours Gp,Huracán Performante
121.2,Romain Monti,Circuit De Nevers Magny-Cours Gp,Jaguar F-Type SVR
107.33,Romain Monti,Circuit De Nevers Magny-Cours Gp,Lamborghini Aventador SVJ
109.92,Romain Monti,Circuit De Nevers Magny-Cours Gp,Lamborghini Huracán Evo
107.73,unknown,Circuit De Nevers Magny-Cours Gp,Lamborghini Huracán STO
111.75,unknown,Circuit De Nevers Magny-Cours Gp,McLaren 570S
108.39,Romain Monti,Circuit De Nevers Magny-Cours Gp,McLaren 600LT
108.84,Romain Monti,Circuit De Nevers Magny-Cours Gp,McLaren 600LT Spider
